,Unnamed: 0,Bus_Route,Direction,Route_Direction,Departure_Terminal,Departure_Time,Arrival_Terminal,Arrival_Time,Distance_km,Runtime_mins,fare
1496,1553,201,Inbound,201Inbound,St. Joseph,2023-08-05 08:25:00.000000,CBD,2023-08-05 09:22:01.000000,13.648068362435836,57.01666666666667,286
1497,1554,201,Inbound,201Inbound,St. Joseph,2023-08-05 09:00:00.000000,CBD,2023-08-05 09:57:01.000000,13.648068362435836,57.01666666666667,286
1498,1555,201,Inbound,201Inbound,St. Joseph,2023-08-05 09:25:00.000000,CBD,2023-08-05 10:22:01.000000,13.648068362435836,57.01666666666667,286
1499,1556,201,Inbound,201Inbound,St. Joseph,2023-08-05 10:00:00.000000,CBD,2023-08-05 10:57:01.000000,13.648068362435836,57.01666666666667,286
1500,1557,201,Inbound,201Inbound,St. Joseph,2023-08-05 10:25:00.000000,CBD,2023-08-05 11:22:01.000000,13.648068362435836,57.01666666666667,286
1501,1558,201,Inbound,201Inbound,St. Joseph,2023-08-05 11:00:00.000000,CBD,2023-08-05 11:57:01.000000,13.648068362435836,57.01666666666667,286
1502,1559,201,Inbound,201Inbound,St. Joseph,2023-08-05 11:25:00.000000,CBD,2023-08-05 12:22:01.000000,13.648068362435836,57.01666666666667,286
1503,1560,201,Inbound,201Inbound,St. Joseph,2023-08-05 12:00:00.000000,CBD,2023-08-05 12:57:01.000000,13.648068362435836,57.01666666666667,286
1504,1561,201,Inbound,201Inbound,St. Joseph,2023-08-05 12:25:00.000000,CBD,2023-08-05 13:22:01.000000,13.648068362435836,57.01666666666667,286
1505,1562,201,Inbound,201Inbound,St. Joseph,2023-08-05 13:00:00.000000,CBD,2023-08-05 13:57:01.000000,13.648068362435836,57.01666666666667,286
1506,1563,201,Inbound,201Inbound,St. Joseph,2023-08-05 13:25:00.000000,CBD,2023-08-05 14:22:01.000000,13.648068362435836,57.01666666666667,286
1507,1564,201,Inbound,201Inbound,St. Joseph,2023-08-05 14:00:00.000000,CBD,2023-08-05 14:57:01.000000,13.648068362435836,57.01666666666667,286
1508,1565,201,Inbound,201Inbound,St. Joseph,2023-08-05 14:25:00.000000,CBD,2023-08-05 15:22:01.000000,13.648068362435836,57.01666666666667,286
1509,1566,201,Inbound,201Inbound,St. Joseph,2023-08-05 15:00:00.000000,CBD,2023-08-05 15:57:01.000000,13.648068362435836,57.01666666666667,286
1510,1567,201,Inbound,201Inbound,St. Joseph,2023-08-05 15:25:00.000000,CBD,2023-08-05 16:22:01.000000,13.648068362435836,57.01666666666667,286
1511,1568,201,Inbound,201Inbound,St. Joseph,2023-08-05 16:00:00.000000,CBD,2023-08-05 16:57:01.000000,13.648068362435836,57.01666666666667,286
1512,1569,201,Inbound,201Inbound,St. Joseph,2023-08-05 16:25:00.000000,CBD,2023-08-05 17:22:01.000000,13.648068362435836,57.01666666666667,286
1513,1570,201,Inbound,201Inbound,St. Joseph,2023-08-05 17:00:00.000000,CBD,2023-08-05 17:57:01.000000,13.648068362435836,57.01666666666667,286
1514,1571,201,Inbound,201Inbound,St. Joseph,2023-08-05 17:25:00.000000,CBD,2023-08-05 18:22:01.000000,13.648068362435836,57.01666666666667,286
1515,1572,201,Inbound,201Inbound,St. Joseph,2023-08-05 18:00:00.000000,CBD,2023-08-05 18:57:01.000000,13.648068362435836,57.01666666666667,286
1516,1573,201,Inbound,201Inbound,St. Joseph,2023-08-05 18:25:00.000000,CBD,2023-08-05 19:22:01.000000,13.648068362435836,57.01666666666667,286
1517,1574,201,Inbound,201Inbound,St. Joseph,2023-08-05 19:00:00.000000,CBD,2023-08-05 19:57:01.000000,13.648068362435836,57.01666666666667,286
1518,1575,201,Inbound,201Inbound,St. Joseph,2023-08-05 19:25:00.000000,CBD,2023-08-05 20:22:01.000000,13.648068362435836,57.01666666666667,286
1519,1576,201,Inbound,201Inbound,St. Joseph,2023-08-05 20:00:00.000000,CBD,2023-08-05 20:57:01.000000,13.648068362435836,57.01666666666667,286
1520,1577,201,Inbound,201Inbound,St. Joseph,2023-08-05 20:25:00.000000,CBD,2023-08-05 21:22:01.000000,13.648068362435836,57.01666666666667,286
1521,1578,201,Inbound,201Inbound,St. Joseph,2023-08-05 21:00:00.000000,CBD,2023-08-05 21:57:01.000000,13.648068362435836,57.01666666666667,286
1522,1579,201,Inbound,201Inbound,St. Joseph,2023-08-05 21:25:00.000000,CBD,2023-08-05 22:22:01.000000,13.648068362435836,57.01666666666667,286
1523,1580,201,Inbound,201Inbound,St. Joseph,2023-08-05 22:00:00.000000,CBD,2023-08-05 22:57:01.000000,13.648068362435836,57.01666666666667,286
1524,1581,201,Inbound,201Inbound,St. Joseph,2023-08-05 22:25:00.000000,CBD,2023-08-05 23:22:01.000000,13.648068362435836,57.01666666666667,286
1525,1582,201,Inbound,201Inbound,St. Joseph,2023-08-05 23:00:00.000000,CBD,2023-08-05 23:57:01.000000,13.648068362435836,57.01666666666667,286
1526,1584,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 06:00:00.000000,Nyanza Taxi Park,2023-08-05 06:48:17.000000,11.838931721896602,48.28333333333333,277
1527,1585,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 06:25:00.000000,Nyanza Taxi Park,2023-08-05 07:13:17.000000,11.838931721896602,48.28333333333333,277
1528,1586,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 07:00:00.000000,Nyanza Taxi Park,2023-08-05 07:48:17.000000,11.838931721896602,48.28333333333333,277
1529,1587,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 07:25:00.000000,Nyanza Taxi Park,2023-08-05 08:13:17.000000,11.838931721896602,48.28333333333333,277
1530,1588,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 08:00:00.000000,Nyanza Taxi Park,2023-08-05 08:48:17.000000,11.838931721896602,48.28333333333333,277
1531,1589,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 08:25:00.000000,Nyanza Taxi Park,2023-08-05 09:13:17.000000,11.838931721896602,48.28333333333333,277
1532,1590,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 09:00:00.000000,Nyanza Taxi Park,2023-08-05 09:48:17.000000,11.838931721896602,48.28333333333333,277
1533,1591,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 09:25:00.000000,Nyanza Taxi Park,2023-08-05 10:13:17.000000,11.838931721896602,48.28333333333333,277
1534,1592,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 10:00:00.000000,Nyanza Taxi Park,2023-08-05 10:48:17.000000,11.838931721896602,48.28333333333333,277
1535,1593,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 10:25:00.000000,Nyanza Taxi Park,2023-08-05 11:13:17.000000,11.838931721896602,48.28333333333333,277
1536,1594,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 11:00:00.000000,Nyanza Taxi Park,2023-08-05 11:48:17.000000,11.838931721896602,48.28333333333333,277
1537,1595,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 11:25:00.000000,Nyanza Taxi Park,2023-08-05 12:13:17.000000,11.838931721896602,48.28333333333333,277
1538,1596,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 12:00:00.000000,Nyanza Taxi Park,2023-08-05 12:48:17.000000,11.838931721896602,48.28333333333333,277
1539,1597,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 12:25:00.000000,Nyanza Taxi Park,2023-08-05 13:13:17.000000,11.838931721896602,48.28333333333333,277
1540,1598,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 13:00:00.000000,Nyanza Taxi Park,2023-08-05 13:48:17.000000,11.838931721896602,48.28333333333333,277
1541,1599,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 13:25:00.000000,Nyanza Taxi Park,2023-08-05 14:13:17.000000,11.838931721896602,48.28333333333333,277
1542,1600,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 14:00:00.000000,Nyanza Taxi Park,2023-08-05 14:48:17.000000,11.838931721896602,48.28333333333333,277
1543,1601,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 14:25:00.000000,Nyanza Taxi Park,2023-08-05 15:13:17.000000,11.838931721896602,48.28333333333333,277
1544,1602,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 15:00:00.000000,Nyanza Taxi Park,2023-08-05 15:48:17.000000,11.838931721896602,48.28333333333333,277
1545,1603,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 15:25:00.000000,Nyanza Taxi Park,2023-08-05 16:13:17.000000,11.838931721896602,48.28333333333333,277
1546,1604,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 16:00:00.000000,Nyanza Taxi Park,2023-08-05 16:48:17.000000,11.838931721896602,48.28333333333333,277
1547,1605,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 16:25:00.000000,Nyanza Taxi Park,2023-08-05 17:13:17.000000,11.838931721896602,48.28333333333333,277
1548,1606,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 17:00:00.000000,Nyanza Taxi Park,2023-08-05 17:48:17.000000,11.838931721896602,48.28333333333333,277
1549,1607,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 17:25:00.000000,Nyanza Taxi Park,2023-08-05 18:13:17.000000,11.838931721896602,48.28333333333333,277
1550,1608,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 18:00:00.000000,Nyanza Taxi Park,2023-08-05 18:48:17.000000,11.838931721896602,48.28333333333333,277
1551,1609,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 18:25:00.000000,Nyanza Taxi Park,2023-08-05 19:13:17.000000,11.838931721896602,48.28333333333333,277
1552,1610,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 19:00:00.000000,Nyanza Taxi Park,2023-08-05 19:48:17.000000,11.838931721896602,48.28333333333333,277
1553,1611,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 19:25:00.000000,Nyanza Taxi Park,2023-08-05 20:13:17.000000,11.838931721896602,48.28333333333333,277
1554,1612,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 20:00:00.000000,Nyanza Taxi Park,2023-08-05 20:48:17.000000,11.838931721896602,48.28333333333333,277
1555,1613,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 20:25:00.000000,Nyanza Taxi Park,2023-08-05 21:13:17.000000,11.838931721896602,48.28333333333333,277
1556,1614,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 21:00:00.000000,Nyanza Taxi Park,2023-08-05 21:48:17.000000,11.838931721896602,48.28333333333333,277
1557,1615,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 21:25:00.000000,Nyanza Taxi Park,2023-08-05 22:13:17.000000,11.838931721896602,48.28333333333333,277
1558,1616,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 22:00:00.000000,Nyanza Taxi Park,2023-08-05 22:48:17.000000,11.838931721896602,48.28333333333333,277
1559,1617,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 22:25:00.000000,Nyanza Taxi Park,2023-08-05 23:13:17.000000,11.838931721896602,48.28333333333333,277
1560,1618,203,Outbound,203Outbound,Down Town Taxi Park,2023-08-05 23:00:00.000000,Nyanza Taxi Park,2023-08-05 23:48:17.000000,11.838931721896602,48.28333333333333,277
1561,1620,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 06:00:00.000000,Down Town Taxi Park,2023-08-05 06:45:52.000000,11.10351802997182,45.86666666666667,277
1562,1621,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 06:25:00.000000,Down Town Taxi Park,2023-08-05 07:10:52.000000,11.10351802997182,45.86666666666667,277
1563,1622,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 07:00:00.000000,Down Town Taxi Park,2023-08-05 07:45:52.000000,11.10351802997182,45.86666666666667,277
1564,1623,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 07:25:00.000000,Down Town Taxi Park,2023-08-05 08:10:52.000000,11.10351802997182,45.86666666666667,277
1565,1624,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 08:00:00.000000,Down Town Taxi Park,2023-08-05 08:45:52.000000,11.10351802997182,45.86666666666667,277
1566,1625,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 08:25:00.000000,Down Town Taxi Park,2023-08-05 09:10:52.000000,11.10351802997182,45.86666666666667,277
1567,1626,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 09:00:00.000000,Down Town Taxi Park,2023-08-05 09:45:52.000000,11.10351802997182,45.86666666666667,277
1568,1627,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 09:25:00.000000,Down Town Taxi Park,2023-08-05 10:10:52.000000,11.10351802997182,45.86666666666667,277
1569,1628,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 10:00:00.000000,Down Town Taxi Park,2023-08-05 10:45:52.000000,11.10351802997182,45.86666666666667,277
1570,1629,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 10:25:00.000000,Down Town Taxi Park,2023-08-05 11:10:52.000000,11.10351802997182,45.86666666666667,277
1571,1630,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 11:00:00.000000,Down Town Taxi Park,2023-08-05 11:45:52.000000,11.10351802997182,45.86666666666667,277
1572,1631,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 11:25:00.000000,Down Town Taxi Park,2023-08-05 12:10:52.000000,11.10351802997182,45.86666666666667,277
1573,1632,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 12:00:00.000000,Down Town Taxi Park,2023-08-05 12:45:52.000000,11.10351802997182,45.86666666666667,277
1574,1633,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 12:25:00.000000,Down Town Taxi Park,2023-08-05 13:10:52.000000,11.10351802997182,45.86666666666667,277
1575,1634,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 13:00:00.000000,Down Town Taxi Park,2023-08-05 13:45:52.000000,11.10351802997182,45.86666666666667,277
1576,1635,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 13:25:00.000000,Down Town Taxi Park,2023-08-05 14:10:52.000000,11.10351802997182,45.86666666666667,277
1577,1636,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 14:00:00.000000,Down Town Taxi Park,2023-08-05 14:45:52.000000,11.10351802997182,45.86666666666667,277
1578,1637,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 14:25:00.000000,Down Town Taxi Park,2023-08-05 15:10:52.000000,11.10351802997182,45.86666666666667,277
1579,1638,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 15:00:00.000000,Down Town Taxi Park,2023-08-05 15:45:52.000000,11.10351802997182,45.86666666666667,277
1580,1639,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 15:25:00.000000,Down Town Taxi Park,2023-08-05 16:10:52.000000,11.10351802997182,45.86666666666667,277
1581,1640,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 16:00:00.000000,Down Town Taxi Park,2023-08-05 16:45:52.000000,11.10351802997182,45.86666666666667,277
1582,1641,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 16:25:00.000000,Down Town Taxi Park,2023-08-05 17:10:52.000000,11.10351802997182,45.86666666666667,277
1583,1642,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 17:00:00.000000,Down Town Taxi Park,2023-08-05 17:45:52.000000,11.10351802997182,45.86666666666667,277
1584,1643,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 17:25:00.000000,Down Town Taxi Park,2023-08-05 18:10:52.000000,11.10351802997182,45.86666666666667,277
1585,1644,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 18:00:00.000000,Down Town Taxi Park,2023-08-05 18:45:52.000000,11.10351802997182,45.86666666666667,277
1586,1645,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 18:25:00.000000,Down Town Taxi Park,2023-08-05 19:10:52.000000,11.10351802997182,45.86666666666667,277
1587,1646,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 19:00:00.000000,Down Town Taxi Park,2023-08-05 19:45:52.000000,11.10351802997182,45.86666666666667,277
1588,1647,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 19:25:00.000000,Down Town Taxi Park,2023-08-05 20:10:52.000000,11.10351802997182,45.86666666666667,277
1589,1648,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 20:00:00.000000,Down Town Taxi Park,2023-08-05 20:45:52.000000,11.10351802997182,45.86666666666667,277
1590,1649,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 20:25:00.000000,Down Town Taxi Park,2023-08-05 21:10:52.000000,11.10351802997182,45.86666666666667,277
1591,1650,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 21:00:00.000000,Down Town Taxi Park,2023-08-05 21:45:52.000000,11.10351802997182,45.86666666666667,277
1592,1651,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 21:25:00.000000,Down Town Taxi Park,2023-08-05 22:10:52.000000,11.10351802997182,45.86666666666667,277
1593,1652,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 22:00:00.000000,Down Town Taxi Park,2023-08-05 22:45:52.000000,11.10351802997182,45.86666666666667,277
1594,1653,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 22:25:00.000000,Down Town Taxi Park,2023-08-05 23:10:52.000000,11.10351802997182,45.86666666666667,277
1595,1654,203,Inbound,203Inbound,Nyanza Taxi Park,2023-08-05 23:00:00.000000,Down Town Taxi Park,2023-08-05 23:45:52.000000,11.10351802997182,45.86666666666667,277
1596,1656,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 06:00:00.000000,Nyanza Taxi Park,2023-08-05 06:43:58.500000,12.852591424849605,43.975,299
1597,1657,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 06:16:00.000000,Nyanza Taxi Park,2023-08-05 06:59:58.500000,12.852591424849605,43.975,299
1598,1658,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 06:32:00.000000,Nyanza Taxi Park,2023-08-05 07:15:58.500000,12.852591424849605,43.975,299
1599,1659,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 06:48:00.000000,Nyanza Taxi Park,2023-08-05 07:31:58.500000,12.852591424849605,43.975,299
1600,1660,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 07:00:00.000000,Nyanza Taxi Park,2023-08-05 07:43:58.500000,12.852591424849605,43.975,299
1601,1661,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 07:16:00.000000,Nyanza Taxi Park,2023-08-05 07:59:58.500000,12.852591424849605,43.975,299
1602,1662,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 07:32:00.000000,Nyanza Taxi Park,2023-08-05 08:15:58.500000,12.852591424849605,43.975,299
1603,1663,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 07:48:00.000000,Nyanza Taxi Park,2023-08-05 08:31:58.500000,12.852591424849605,43.975,299
1604,1664,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 08:00:00.000000,Nyanza Taxi Park,2023-08-05 08:43:58.500000,12.852591424849605,43.975,299
1605,1665,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 08:16:00.000000,Nyanza Taxi Park,2023-08-05 08:59:58.500000,12.852591424849605,43.975,299
1606,1666,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 08:32:00.000000,Nyanza Taxi Park,2023-08-05 09:15:58.500000,12.852591424849605,43.975,299
1607,1667,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 08:48:00.000000,Nyanza Taxi Park,2023-08-05 09:31:58.500000,12.852591424849605,43.975,299
1608,1668,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 09:00:00.000000,Nyanza Taxi Park,2023-08-05 09:43:58.500000,12.852591424849605,43.975,299
1609,1669,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 09:16:00.000000,Nyanza Taxi Park,2023-08-05 09:59:58.500000,12.852591424849605,43.975,299
1610,1670,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 09:32:00.000000,Nyanza Taxi Park,2023-08-05 10:15:58.500000,12.852591424849605,43.975,299
1611,1671,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 09:48:00.000000,Nyanza Taxi Park,2023-08-05 10:31:58.500000,12.852591424849605,43.975,299
1612,1672,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 10:00:00.000000,Nyanza Taxi Park,2023-08-05 10:43:58.500000,12.852591424849605,43.975,299
1613,1673,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 10:16:00.000000,Nyanza Taxi Park,2023-08-05 10:59:58.500000,12.852591424849605,43.975,299
1614,1674,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 10:32:00.000000,Nyanza Taxi Park,2023-08-05 11:15:58.500000,12.852591424849605,43.975,299
1615,1675,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 10:48:00.000000,Nyanza Taxi Park,2023-08-05 11:31:58.500000,12.852591424849605,43.975,299
1616,1676,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 11:00:00.000000,Nyanza Taxi Park,2023-08-05 11:43:58.500000,12.852591424849605,43.975,299
1617,1677,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 11:16:00.000000,Nyanza Taxi Park,2023-08-05 11:59:58.500000,12.852591424849605,43.975,299
1618,1678,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 11:32:00.000000,Nyanza Taxi Park,2023-08-05 12:15:58.500000,12.852591424849605,43.975,299
1619,1679,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 11:48:00.000000,Nyanza Taxi Park,2023-08-05 12:31:58.500000,12.852591424849605,43.975,299
1620,1680,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 12:00:00.000000,Nyanza Taxi Park,2023-08-05 12:43:58.500000,12.852591424849605,43.975,299
1621,1681,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 12:16:00.000000,Nyanza Taxi Park,2023-08-05 12:59:58.500000,12.852591424849605,43.975,299
1622,1682,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 12:32:00.000000,Nyanza Taxi Park,2023-08-05 13:15:58.500000,12.852591424849605,43.975,299
1623,1683,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 12:48:00.000000,Nyanza Taxi Park,2023-08-05 13:31:58.500000,12.852591424849605,43.975,299
1624,1684,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 13:00:00.000000,Nyanza Taxi Park,2023-08-05 13:43:58.500000,12.852591424849605,43.975,299
1625,1685,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 13:16:00.000000,Nyanza Taxi Park,2023-08-05 13:59:58.500000,12.852591424849605,43.975,299
1626,1686,204,Outbound,204Outbound,Nyabugogo Taxi Park,2023-08-05 13:32:00.000000,Nyanza Taxi Park,2023-08-05 14:15:58.500000,12.852591424849605,43.975,299
